kalman,wavelet,crash,coupling,churn,was_buggy
0.019536918720225064,0.026215822360622254,0.0,0.31122448979591844,0.016033077189675077,0
0.035284070168857824,0.16354771782902175,0.0,0.07618274582560297,0.03174081771617911,0
0.14818138857351582,0.017788102055331642,0.0,0.07838589981447125,0.011506597115679655,0
0.1226608509187703,0.0012589006050188756,0.0,0.1361317254174397,0.013210817445245182,0
0.001255236127733893,0.00976295130997187,0.0,0.30461502782931354,0.031032707339778757,0
0.04416690727305269,0.18304192353088014,0.0,0.0,0.03228339579679755,0
0.036571310262446345,0.1428034896868674,0.0,0.08000927643784786,0.010518839790243784,0
0.03382897888472649,0.011593689874254555,0.0,0.23678107606679036,0.02800382412087062,0
0.0407334426411407,0.020208724316903143,0.0,0.2288961038961039,0.01225886594065059,0
0.04399732848230012,0.004030838167139314,0.0,0.23515769944341375,0.0135306919596579,0
0.03292525763350876,0.07391701706773293,0.0,0.16117810760667903,0.011807116485034934,0
0.10966398140287642,0.03578817585897179,0.0,0.08024118738404452,0.01562322304881372,0
0.12827200436214248,0.011598854704283916,0.0,0.07363172541743969,0.009271029676061894,0
0.021322342347994717,0.09007862509802492,0.0,0.08047309833024119,0.07389101282933747,0
0.0,0.16322458647165028,0.0,0.07838589981447125,0.012129181442217127,0
0.015333353435858467,0.015071541711737229,0.0,0.22333024118738407,0.03534689070633788,0
0.0344832055028626,0.050674854501395146,0.0,0.15769944341372913,0.017449564856744974,0
0.07826209922968959,0.0015804001432474513,0.0,0.1476113172541744,0.015415927072449806,0
0.028562753524362387,0.0635177208524064,0.0,0.14285714285714288,0.012220006136851796,0
0.004778387965135601,0.06348010664198567,0.0,0.08035714285714285,0.11366676894752992,0
0.0,0.01820969466379735,0.0,0.23991187384044527,0.012506278546621508,0
0.013374321311662109,0.029164548492696004,0.0,0.1583951762523191,0.056103745094555964,0
0.041525630474837615,0.008783194184501122,0.0,0.16001855287569572,0.015146128714383617,0
0.09020960544671283,0.003041051921288275,0.0,0.08047309833024119,0.017289912883386473,0
0.02932233367173062,0.003052180794269646,0.0,0.15619202226345083,0.03604130062169826,0
0.045560282779017094,0.002415537575456386,0.0,0.15897495361781075,0.004427587663921851,0
0.035206870684280515,0.017945397844363796,0.0,0.14935064935064934,0.010303722593670791,0
0.039916194468937974,0.007252953000474167,0.0,0.15862708719851576,0.004103172674941414,0
0.030370565115728432,0.007225908881854905,0.0,0.15619202226345083,0.02014933006034571,0
0.01567664608126734,0.014518764646745574,0.0,0.16094619666048238,0.01691676481342317,0
0.005426534924890068,0.03669722156365692,0.0,0.15630797773654917,0.008688884065888833,0
0.012425163874992548,0.0075291111192165305,0.0,0.08035714285714285,0.10678122123350721,0
0.025799356632419376,0.0013380115532617219,0.0,0.16001855287569572,0.012427124884934028,0
0.0004263684990810163,0.016226399932522385,0.0,0.08047309833024119,0.11407463355913801,0
0.003965507471240312,0.028648768975229333,0.0,0.1512059369202226,0.019472340612539423,0
0.03291769407307408,0.0004044952400926449,0.0,0.1583951762523191,0.001044758286786489,0
0.0,0.0024071669888570753,0.0,0.20871985157699444,0.002141488883565655,0
0.027414029344486012,0.0009485833690478361,0.0,0.15456864564007422,0.010143011588326216,0
0.0,0.02406568580964018,0.0,0.16001855287569572,0.009476800271964078,0
0.05898943756412585,0.0070623529626319915,0.0,0.07919758812615955,0.010234102846416258,0
0.04893820895179778,0.017688928413888534,0.0,0.0774582560296846,0.014483929119361767,0
0.005426534924890068,0.007979769253916438,0.0,0.14969851576994433,0.010484241053366171,0
1.3649637950958654e-06,0.008931629618569109,0.0,0.15352504638218925,0.01363140296656681,0
0.04199784518733708,0.009364798570204074,0.0,0.08000927643784786,0.01157595194760978,0
2.6650749473626167e-07,0.000496821029307169,0.0,0.15943877551020408,0.013807916538815588,0
0.0,0.0,0.0,0.16117810760667903,0.008284749923289352,0
0.04199784518733708,0.00564612094906352,0.0,0.08024118738404452,0.010178407048612633,0
0.011640449996928573,0.04463268013787318,0.0,0.07722634508348794,0.010376046020430355,0
0.042803046889973564,0.002689380425564897,0.0,0.07954545454545454,0.010376046020430355,0
0.035774519458305606,0.0032217141137636093,0.0,0.0801252319109462,0.01967628106781221,0
5.339145863762522e-14,0.0007619727171593748,0.0,0.1476113172541744,0.012887388769561215,0
0.021108884191200467,0.018851522748618534,0.0,0.08058905380333951,0.014879575732872916,0
0.03404060611272651,0.003432261081374355,0.0,0.0774582560296846,0.015503145896056314,0
0.013374321311662109,0.026970528696223076,0.0,0.07954545454545454,0.009592868332229776,0
0.0,0.0,0.0,0.14285714285714288,0.0004946119357187673,0
0.022461810725747353,0.012413464163345978,0.0,0.07815398886827458,0.009937233735481837,0
0.03220322199084601,0.0022477340287782904,0.0,0.07850185528756957,0.004322478220846618,0
9.264124387494403e-05,0.0050744989331242135,0.0,0.11897031539888683,0.010523871524178366,0
0.011667657170455658,0.017670557647766857,0.0,0.08024118738404452,0.012045203789179554,0
0.02132596048106727,0.006907194344646472,0.0,0.0774582560296846,0.012296313044039985,0
